"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Group","Treatment"
"703","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_19_substack_frame_1",468.36,274.16,1.71,0.59,2.53,6.45,3.39,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_19",119.479591836735,108.363636363636,0.906963563381704,1.10258012601014,"pCUP-Cdc5[KD]","CuSO4"
"704","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_19_substack_frame_2",407.22,341.92,1.19,0.84,3.39,7.87,4.37,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_19",90.8973214285714,100.861356932153,1.10961858223085,0.901210574528712,"pCUP-Cdc5[KD]","CuSO4"
"705","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_1_substack_frame_1",583.77,299.57,1.95,0.51,3.28,8.03,4.4,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_1",122.898947368421,91.3323170731707,0.743149709813045,1.3456238854639,"pCUP-Cdc5[KD]","CuSO4"
"706","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_1_substack_frame_2",659.48,337.24,1.96,0.51,4.19,9.32,5.36,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_1",128.553606237817,80.4868735083532,0.626095804418408,1.59719965050543,"pCUP-Cdc5[KD]","CuSO4"
"707","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_20_substack_frame_1",549.85,420.4,1.31,0.76,3.38,7.86,4.41,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_20",122.734375,124.378698224852,1.01339741392623,0.986779703853473,"pCUP-Cdc5[KD]","CuSO4"
"708","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_20_substack_frame_2",493.67,306.73,1.61,0.62,2.69,6.89,3.63,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_20",117.540476190476,114.026022304833,0.970100054044802,1.03082150735951,"pCUP-Cdc5[KD]","CuSO4"
"709","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_21_substack_frame_1",534.37,423.84,1.26,0.79,3.89,8.84,4.99,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_21",107.953535353535,108.956298200514,1.00928883749564,0.990796650918395,"pCUP-Cdc5[KD]","CuSO4"
"710","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_21_substack_frame_2",514.9,356.45,1.44,0.69,3.77,8.43,4.82,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_21",110.49356223176,94.5490716180371,0.855697560186547,1.16863719908468,"pCUP-Cdc5[KD]","CuSO4"
"711","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_2_substack_frame_1",579.34,347.38,1.67,0.6,3.3,7.76,4.36,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_2",129.896860986547,105.266666666667,0.810386531800555,1.23397904673731,"pCUP-Cdc5[KD]","CuSO4"
"712","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_2_substack_frame_2",627.3,243.76,2.57,0.39,2.47,6.86,3.46,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_2",142.892938496583,98.6882591093117,0.690644759269693,1.44792237482179,"pCUP-Cdc5[KD]","CuSO4"
"713","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_3_substack_frame_1",667.7,367.37,1.82,0.55,3.4,8.15,4.45,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_3",140.568421052632,108.05,0.768664819529729,1.30095715920992,"pCUP-Cdc5[KD]","CuSO4"
"714","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_3_substack_frame_2",664.59,383.16,1.73,0.58,3.67,8.84,4.86,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_3",128.547388781431,104.403269754768,0.8121772892041,1.23125826502728,"pCUP-Cdc5[KD]","CuSO4"
"715","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_4_substack_frame_1",559.57,375.57,1.49,0.67,3.28,7.85,4.31,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_4",122.44420131291,114.503048780488,0.935144723496308,1.06935319729037,"pCUP-Cdc5[KD]","CuSO4"
"716","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_4_substack_frame_2",601.67,316.46,1.9,0.53,3.04,7.59,4.07,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_4",132.235164835165,104.098684210526,0.787223915365391,1.27028661157461,"pCUP-Cdc5[KD]","CuSO4"
"717","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_5_substack_frame_1",594.05,345.35,1.72,0.58,3.46,8.3,4.62,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_5",122.737603305785,99.8121387283237,0.813215640846876,1.22968613707258,"pCUP-Cdc5[KD]","CuSO4"
"718","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_5_substack_frame_2",633.82,348.63,1.82,0.55,3.33,8.18,4.45,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_5",130.684536082474,104.693693693694,0.801117690218697,1.24825604553435,"pCUP-Cdc5[KD]","CuSO4"
"719","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_6_substack_frame_1",585.76,398.61,1.47,0.68,3.75,8.51,4.82,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_6",123.058823529412,106.296,0.863782026768642,1.15769947626827,"pCUP-Cdc5[KD]","CuSO4"
"720","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_6_substack_frame_2",575.89,334.63,1.72,0.58,3.53,8.2,4.61,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_6",123.316916488223,94.7960339943343,0.768718815665389,1.30086577773489,"pCUP-Cdc5[KD]","CuSO4"
"721","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_7_substack_frame_1",569.72,351.36,1.62,0.62,3,7.38,3.99,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_7",130.073059360731,117.12,0.900417046970442,1.11059647678219,"pCUP-Cdc5[KD]","CuSO4"
"722","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_7_substack_frame_2",569.73,311.04,1.83,0.55,3.26,8.29,4.4,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_7",113.266401590457,95.4110429447853,0.842359619490408,1.18714142613455,"pCUP-Cdc5[KD]","CuSO4"
"723","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8_substack_frame_1",402.55,244.88,1.64,0.61,3.24,8,4.34,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8",84.5693277310924,75.5802469135802,0.893707552623629,1.1189342610615,"pCUP-Cdc5[KD]","CuSO4"
"724","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8_substack_frame_2",403.31,246.21,1.64,0.61,3.12,7.69,4.17,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8",88.2516411378556,78.9134615384615,0.894186901467281,1.11833443138016,"pCUP-Cdc5[KD]","CuSO4"
"725","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9_substack_frame_1",512.92,286.23,1.79,0.56,2.96,7.95,4.13,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9",102.789579158317,96.6993243243243,0.9407502697855,1.06298135872766,"pCUP-Cdc5[KD]","CuSO4"
"726","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9_substack_frame_2",487.64,270.2,1.8,0.55,3.25,7.73,4.3,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9",108.848214285714,83.1384615384615,0.763801795776203,1.30924017923231,"pCUP-Cdc5[KD]","CuSO4"
"727","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10_substack_frame_1",487.15,276.79,1.76,0.57,2.72,6.91,3.66,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10",116.26491646778,101.761029411765,0.875251387119561,1.14252889480242,"pCUP-Cdc5[KD]","CuSO4"
"728","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10_substack_frame_2",505.18,293.54,1.72,0.58,2.9,7.1,3.84,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10",120.280952380952,101.220689655172,0.841535485473938,1.18830401957063,"pCUP-Cdc5[KD]","CuSO4"
"729","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12_substack_frame_1",639.6,401.72,1.59,0.63,3.68,8.44,4.76,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12",134.36974789916,109.163043478261,0.812407890801316,1.23090877294859,"pCUP-Cdc5[KD]","CuSO4"
"730","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12_substack_frame_2",619.41,463.57,1.34,0.75,4.19,9.32,5.35,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12",120.74269005848,110.63723150358,0.916305835574765,1.09133867882958,"pCUP-Cdc5[KD]","CuSO4"
"731","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1_substack_frame_1",424.77,253.57,1.68,0.6,1.91,5.64,2.7,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1",113.879356568365,132.759162303665,1.16578778019321,0.857789056456112,"pCUP-Cdc5[KD]","CuSO4"
"732","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1_substack_frame_2",472.65,294.04,1.61,0.62,2.26,6.09,3.08,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1",123.407310704961,130.106194690266,1.05428271588642,0.948512182673145,"pCUP-Cdc5[KD]","CuSO4"
"733","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2_substack_frame_1",661.65,460.18,1.44,0.7,4.15,9.25,5.36,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2",129.735294117647,110.886746987952,0.854715347447373,1.16998016121569,"pCUP-Cdc5[KD]","CuSO4"
"734","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2_substack_frame_2",536.63,424.64,1.26,0.79,3.93,9.09,5.11,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2",103.998062015504,108.050890585242,1.03897023166772,0.962491483894429,"pCUP-Cdc5[KD]","CuSO4"
"735","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3_substack_frame_1",553.13,233.32,2.37,0.42,2.54,7,3.57,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3",124.020179372197,91.8582677165354,0.740671946948725,1.35012538833097,"pCUP-Cdc5[KD]","CuSO4"
"736","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3_substack_frame_2",433.89,340.96,1.27,0.79,3.53,8.38,4.65,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3",89.4618556701031,96.5892351274788,1.079669479288,0.926209380911144,"pCUP-Cdc5[KD]","CuSO4"
"737","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4_substack_frame_1",508.96,337.61,1.51,0.66,3.08,7.46,4.05,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4",116.200913242009,109.613636363636,0.943311315766911,1.06009541419208,"pCUP-Cdc5[KD]","CuSO4"
"738","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4_substack_frame_2",463.09,275.63,1.68,0.6,3.21,7.5,4.19,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4",107.946386946387,85.8660436137072,0.795450834832978,1.25714872146683,"pCUP-Cdc5[KD]","CuSO4"
"739","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6_substack_frame_1",605.34,353.12,1.71,0.58,3.6,8.73,4.78,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6",118,98.0888888888889,0.831261770244821,1.20299048482102,"pCUP-Cdc5[KD]","CuSO4"
"740","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6_substack_frame_2",456.28,274.56,1.66,0.6,2.47,6.46,3.37,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6",114.355889724311,111.157894736842,0.972034715525554,1.02876984126984,"pCUP-Cdc5[KD]","CuSO4"
"741","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7_substack_frame_1",432.71,178.04,2.43,0.41,2.34,6.35,3.21,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7",107.907730673317,76.0854700854701,0.705097490334716,1.4182435956839,"pCUP-Cdc5[KD]","CuSO4"
"742","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7_substack_frame_2",430.3,289.03,1.49,0.67,3.31,7.88,4.35,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7",94.1575492341357,87.3202416918429,0.927384393520154,1.07830151875234,"pCUP-Cdc5[KD]","CuSO4"
"743","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8_substack_frame_1",497.38,275.6,1.8,0.55,2.31,6.23,3.17,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8",126.882653061224,119.307359307359,0.940296852476675,1.06349393530997,"pCUP-Cdc5[KD]","CuSO4"
"744","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8_substack_frame_2",490.62,299.05,1.64,0.61,2.83,6.94,3.75,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8",119.372262773723,105.671378091873,0.885225559409721,1.12965558819473,"pCUP-Cdc5[KD]","CuSO4"
"745","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9_substack_frame_1",454.02,260.41,1.74,0.57,1.95,5.49,2.69,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9",128.254237288136,133.54358974359,1.04124115169444,0.960392314856819,"pCUP-Cdc5[KD]","CuSO4"
"746","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9_substack_frame_2",480.66,214.82,2.24,0.45,1.92,5.37,2.67,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9",139.321739130435,111.885416666667,0.803072208005659,1.24521803896488,"pCUP-Cdc5[KD]","CuSO4"
"747","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10_substack_frame_1",447.22,295.53,1.51,0.66,2.68,6.79,3.58,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10",108.812652068127,110.272388059701,1.01341513108844,0.986762452348591,"pCUP-Cdc5[KD]","CuSO4"
"748","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10_substack_frame_2",438.15,301.84,1.45,0.69,2.9,7.01,3.81,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10",106.605839416058,104.08275862069,0.976332621091029,1.02424110226136,"pCUP-Cdc5[KD]","CuSO4"
"749","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11_substack_frame_1",606.13,538.15,1.13,0.89,4.06,8.91,5.15,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11",124.975257731959,132.549261083744,1.06060402266207,0.942858954551245,"pCUP-Cdc5[KD]","CuSO4"
"750","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11_substack_frame_2",658.14,374.22,1.76,0.57,3.71,8.46,4.8,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11",138.555789473684,100.867924528302,0.727995018551424,1.37363577293402,"pCUP-Cdc5[KD]","CuSO4"
"751","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12_substack_frame_1",528.33,323.35,1.63,0.61,3.46,8.22,4.51,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12",110.993697478992,93.4537572254335,0.841973547580231,1.18768576860155,"pCUP-Cdc5[KD]","CuSO4"
"752","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12_substack_frame_2",494.02,362.69,1.36,0.73,3.99,8.93,5.11,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12",100.004048582996,90.8997493734336,0.90896069370625,1.10015758318717,"pCUP-Cdc5[KD]","CuSO4"
"753","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13_substack_frame_1",646.97,435.08,1.49,0.67,3.66,8.42,4.75,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13",135.918067226891,118.874316939891,0.874602761540535,1.14337622058109,"pCUP-Cdc5[KD]","CuSO4"
"754","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13_substack_frame_2",651.9,433.87,1.5,0.67,4.35,9.57,5.51,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13",124.885057471264,99.7402298850575,0.79865623561896,1.25210316454237,"pCUP-Cdc5[KD]","CuSO4"
"755","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14_substack_frame_1",482.68,276.32,1.75,0.57,3.28,7.85,4.28,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14",105.619256017505,84.2439024390244,0.797618782933499,1.25373175932766,"pCUP-Cdc5[KD]","CuSO4"
"756","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14_substack_frame_2",389.49,325.1,1.2,0.83,3.88,8.83,4.98,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14",78.6848484848485,83.7886597938144,1.0648639656458,0.939087087422984,"pCUP-Cdc5[KD]","CuSO4"
"757","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2_substack_frame_1",558.24,219.76,2.54,0.39,2.31,6.28,3.29,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2",140.614609571788,95.1341991341991,0.676559849818663,1.47806583596119,"pCUP-Cdc5[KD]","CuSO4"
"758","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2_substack_frame_2",610.75,417.69,1.46,0.68,4.52,9.65,5.74,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2",119.054580896686,92.4092920353982,0.776192661713619,1.28833993069746,"pCUP-Cdc5[KD]","CuSO4"
"759","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3_substack_frame_1",727.26,437.73,1.66,0.6,3.91,8.86,5.06,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3",146.921212121212,111.951406649616,0.761982596204385,1.31236593195335,"pCUP-Cdc5[KD]","CuSO4"
"760","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3_substack_frame_2",591.92,296.86,1.99,0.5,2.89,7.37,3.87,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3",132.125,102.719723183391,0.777443505645344,1.28626709560062,"pCUP-Cdc5[KD]","CuSO4"
"761","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4_substack_frame_1",543.99,278.59,1.95,0.51,2.6,6.61,3.49,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4",135.658354114713,107.15,0.789851835511682,1.26606023438836,"pCUP-Cdc5[KD]","CuSO4"
"762","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4_substack_frame_2",555.63,238.44,2.33,0.43,2.75,7.29,3.75,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4",122.385462555066,86.7054545454545,0.70846204063201,1.41150822859601,"pCUP-Cdc5[KD]","CuSO4"
"763","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5_substack_frame_1",665.51,315.85,2.11,0.47,3.19,8.1,4.33,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5",135.541751527495,99.012539184953,0.73049475950492,1.36893521409754,"pCUP-Cdc5[KD]","CuSO4"
"764","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5_substack_frame_2",573.6,485,1.18,0.85,4.66,9.79,5.83,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5",111.812865497076,104.077253218884,0.930816438306966,1.07432567673479,"pCUP-Cdc5[KD]","CuSO4"
"765","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6_substack_frame_1",720.5,416.14,1.73,0.58,3.46,8.22,4.54,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6",151.365546218487,120.271676300578,0.794577625524985,1.2585302780698,"pCUP-Cdc5[KD]","CuSO4"
"766","210501_29073_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6_substack_frame_2",589.56,364.05,1.62,0.62,3.19,7.67,4.24,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6",131.598214285714,114.122257053292,0.86720217043006,1.1531336452999,"pCUP-Cdc5[KD]","CuSO4"
