,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
86,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,161.738,172.282,63.0,0.37722292078318664
87,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,267.866,163.506,50.0,0.23181847685987966
88,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,245.696,248.668,71.0,0.2872377438486621
89,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,241.32299999999998,217.766,64.0,0.2788130406086838
90,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,187.381,243.091,43.0,0.19978070582987978
91,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,337.602,187.702,62.0,0.23605378980552214
92,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,230.776,269.715,57.0,0.22777632365017553
93,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_7_substack_frame_1_middleslice_ROI_1_raw_profile.csv,285.014,353.781,71.0,0.22229353705022736
94,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_7_substack_frame_2_middleslice_ROI_1_raw_profile.csv,271.602,222.243,59.0,0.23894136824307224
95,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_7_substack_frame_3_middleslice_ROI_1_raw_profile.csv,242.459,310.817,84.0,0.3036459199386924
96,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,302.137,267.928,95.0,0.3332953259715997
97,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,253.291,212.923,87.0,0.37321916544762707
98,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,232.505,310.622,60.0,0.22094279975033465
99,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,213.206,275.67,75.0,0.306826270874414
100,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,170.256,235.061,73.0,0.3602118835380702
101,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,284.252,169.946,74.0,0.3258490790360151
102,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,241.655,232.116,89.0,0.37570893955096446
103,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,198.097,224.987,92.0,0.43490181618780194
104,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,195.509,217.892,68.0,0.32897840111659143
105,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,263.583,275.118,73.0,0.27102232964111816
106,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,224.054,202.845,94.0,0.4403851964984692
107,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,312.023,357.189,72.0,0.21517844868292857
108,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,218.975,237.565,47.0,0.20589652604372016
109,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,257.408,174.025,68.0,0.31522855228969504
110,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,180.813,185.92,50.0,0.2726779428085283
111,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,291.803,321.345,84.0,0.2739958378727485
112,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,239.703,178.642,84.0,0.40158242598811983
