,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
143,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,189.804,168.721,41.0,0.22871487343978802
144,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,279.074,255.50599999999997,55.0,0.20576901492760674
145,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,283.44,247.318,54.0,0.20348256644271023
146,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,219.66,188.129,43.0,0.21089337868358393
147,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,216.036,274.081,54.0,0.22035554775696414
148,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,201.034,148.309,88.0,0.503802852783654
149,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,202.783,281.869,66.0,0.2723603740415803
150,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,336.047,251.23000000000002,70.0,0.23838835847479126
151,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,240.327,203.615,72.0,0.3243666965504503
152,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,248.961,260.091,69.0,0.27109214775700713
153,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,263.326,282.596,52.0,0.1905034052483688
