"","Sample","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n"
"248","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_20_R3D_D3D_nucleus_8_substack_frame_2",536.49,285.89,1.88,0.53,2.67,6.87,3.61,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_20_R3D_D3D_nucleus_8",127.735714285714,107.074906367041,0.838253474885968,1.19295658170225,2
"249","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_12_substack_frame_1",831.51,259.56,3.2,0.31,1.94,5.63,2.76,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_12",225.341463414634,133.79381443299,0.59373810929241,1.6842442557574,2
"250","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_12_substack_frame_2",758.82,365.84,2.07,0.48,2.94,7.32,3.89,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_12",173.246575342466,124.43537414966,0.718255895700575,1.39226145721312,2
"251","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_13_substack_frame_1",1093.15,408.88,2.67,0.37,3.17,7.55,4.14,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_13",249.577625570776,128.984227129338,0.516810057930292,1.93494686230523,2
"252","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_13_substack_frame_2",910.98,340.34,2.68,0.37,3.6,8.08,4.63,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_13",203.34375,94.5388888888889,0.464921537489541,2.15090057001822,2
"253","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_14_substack_frame_1",807.12,285.04,2.83,0.35,3.29,8.04,4.4,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_14",169.92,86.6382978723404,0.509876988420082,1.96125736738703,2
"254","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_14_substack_frame_2",763.89,343.57,2.22,0.45,3.5,8.44,4.62,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_14",154.633603238866,98.1628571428571,0.634809349887699,1.5752761048288,2
"255","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_15_substack_frame_1",921.5,428.15,2.15,0.46,3.07,7.45,4.05,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_15",210.388127853881,139.462540716612,0.662882179423508,1.50856371017497,2
"256","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_15_substack_frame_2",970.87,324.23,2.99,0.33,3.39,8.06,4.44,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_15",207.895074946467,95.6430678466077,0.460054514861576,2.17365544233576,2
"257","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_16_substack_frame_1",989.51,374.59,2.64,0.38,3.36,8.02,4.41,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_16",212.341201716738,111.485119047619,0.525028200586052,1.90465959520607,2
"258","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_16_substack_frame_2",885.38,403.29,2.2,0.46,3.47,8.23,4.52,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_16",186.004201680672,116.221902017291,0.624834820757534,1.60042297064627,2
"259","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_18_substack_frame_1",971.78,330.53,2.94,0.34,2.61,6.62,3.5,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_18",242.339152119701,126.639846743295,0.522572789562054,1.91360901289571,2
"260","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_18_substack_frame_2",790.08,292.78,2.7,0.37,2.61,7.09,3.59,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_18",176.357142857143,112.176245210728,0.636074294431021,1.5721433938696,2
"261","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_19_substack_frame_1",1297.81,466.62,2.78,0.36,3.59,8.07,4.63,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_19",289.689732142857,129.977715877437,0.448679057127715,2.22876460158771,2
"262","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_19_substack_frame_2",892.02,376.25,2.37,0.42,3.56,8.13,4.61,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_19",195.190371991247,105.688202247191,0.541462169311969,1.84685109445539,2
"263","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_1_substack_frame_1",728.83,258.59,2.82,0.35,2.59,6.88,3.52,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_1",169.890442890443,99.8416988416988,0.587682845150293,1.70159807837212,2
"264","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_1_substack_frame_2",599.52,206.18,2.91,0.34,2.51,6.95,3.49,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_1",135.027027027027,82.1434262948207,0.60834803300808,1.64379589600271,2
"265","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_20_substack_frame_1",912.59,437.99,2.08,0.48,3.26,7.76,4.3,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_20",202.797777777778,134.352760736196,0.662496217702236,1.50944257986611,2
"266","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_20_substack_frame_2",794.85,254.33,3.13,0.32,2.87,7.22,3.85,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_20",182.724137931035,88.616724738676,0.484975470356973,2.06195995699315,2
"267","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_21_substack_frame_1",820.24,307.64,2.67,0.38,2.44,6.45,3.32,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_21",204.548628428928,126.081967213115,0.616391164201441,1.62234642233319,2
"268","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_21_substack_frame_2",807.09,289.27,2.79,0.36,2.77,7.22,3.78,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_21",181.368539325843,104.429602888087,0.575786755940459,1.73675408418635,2
"269","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_22_substack_frame_1",981.27,446.56,2.2,0.46,2.6,6.8,3.52,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_22",233.635714285714,171.753846153846,0.735135236832017,1.36029392946717,2
"270","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_22_substack_frame_2",896.84,299.5,2.99,0.33,2.8,6.9,3.73,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_22",218.741463414634,106.964285714286,0.488998674711845,2.04499531739892,2
"271","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_23_substack_frame_1",915.12,325.62,2.81,0.36,3.02,7.47,4.02,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_23",205.644943820225,107.82119205298,0.524307527576451,1.9072775945491,2
"272","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_23_substack_frame_2",753.33,269.76,2.79,0.36,2.74,6.84,3.65,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_23",183.739024390244,98.4525547445255,0.53582822196455,1.86626974654978,2
"273","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_24_substack_frame_1",916.75,338.39,2.71,0.37,3.09,7.75,4.14,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_24",196.727467811159,109.511326860841,0.556665157536429,1.79641205572411,2
"274","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_24_substack_frame_2",995.5,349.16,2.85,0.35,3.01,7.39,3.98,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_24",227.283105022831,116,0.510376695128076,1.95933711226578,2
"275","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_26_substack_frame_1",675.48,268.99,2.51,0.4,2.34,6.17,3.17,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_26",176.365535248042,114.952991452991,0.651788294642265,1.53424050143283,2
"276","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_26_substack_frame_2",651.09,296.65,2.19,0.46,3.04,7.21,4.02,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_26",156.136690647482,97.5822368421053,0.624979538361177,1.60005238351035,2
"277","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_27_substack_frame_1",675.77,300.48,2.25,0.44,2.18,6.1,3.02,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_27",172.390306122449,137.834862385321,0.799551120278288,1.25070176832714,2
"278","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_27_substack_frame_2",693.2,314.13,2.21,0.45,3.28,7.75,4.31,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_27",155.078299776286,95.7713414634146,0.617567651964027,1.61925579621882,2
"279","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_2_substack_frame_1",689.78,352.35,1.96,0.51,1.91,5.64,2.72,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_2",184.927613941019,184.476439790576,0.997560266199148,1.00244570065942,2
"280","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_2_substack_frame_2",829.16,357.85,2.32,0.43,3.35,7.73,4.33,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_2",189.305936073059,106.820895522388,0.564276523696343,1.77218076245563,2
"281","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_30_substack_frame_1",935.45,372.06,2.51,0.4,2.44,6.35,3.28,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_30",239.245524296675,152.483606557377,0.637351971392746,1.56899177359535,2
"282","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_30_substack_frame_2",694.22,270.43,2.57,0.39,2.74,7.03,3.67,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_30",161.822843822844,98.6970802919708,0.609908205543711,1.63959099239948,2
"283","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_31_substack_frame_1",886.87,343.73,2.58,0.39,2.31,6.2,3.16,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_31",227.987146529563,148.800865800866,0.652672170628579,1.5321627686943,2
"284","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_31_substack_frame_2",762.78,256.72,2.97,0.34,2.34,6.82,3.36,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_31",170.263392857143,109.709401709402,0.644351083743832,1.5519489688599,2
"285","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_33_substack_frame_1",967.8,321.57,3.01,0.33,2.95,7.33,3.96,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_33",220.958904109589,109.006779661017,0.493335084640684,2.02701983121338,2
"286","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_33_substack_frame_2",705.09,272.96,2.58,0.39,2.86,6.96,3.79,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_33",171.973170731707,95.4405594405594,0.55497354054985,1.80188770623052,2
"287","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_34_substack_frame_1",491.46,152.35,3.23,0.31,1.76,5.21,2.52,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_34",142.452173913043,86.5625,0.607660084238799,1.64565688274996,2
"288","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_34_substack_frame_2",436.14,246.57,1.77,0.57,2.69,6.7,3.58,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_34",108.763092269327,91.6617100371747,0.842764839842873,1.18657062174834,2
"289","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_35_substack_frame_1",887.9,358.58,2.48,0.4,3.29,7.95,4.36,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_35",190.536480686695,108.990881458967,0.572021069488438,1.74818735417265,2
"290","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_35_substack_frame_2",789.59,283.19,2.79,0.36,3.16,7.54,4.13,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_35",180.271689497717,89.6170886075949,0.497122364899841,2.01157717014296,2
"291","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_37_substack_frame_1",1048.94,410.41,2.56,0.39,3.64,8.39,4.69,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_37",220.829473684211,112.75,0.510574961389593,1.95857626327459,2
"292","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_37_substack_frame_2",771.52,307.78,2.51,0.4,2.98,7.27,3.95,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_37",179.841491841492,103.281879194631,0.574293941498557,1.74126858693757,2
"293","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_39_substack_frame_1",616.82,267.72,2.3,0.43,2.15,5.78,2.94,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_39",169.922865013774,124.520930232558,0.73280856124021,1.36461287830425,2
"294","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_39_substack_frame_2",690,203.75,3.39,0.3,2.24,6.31,3.16,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_39",169.53316953317,90.9598214285714,0.536531120600414,1.86382478407018,2
"295","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_3_substack_frame_1",648.05,198.95,3.26,0.31,1.87,5.41,2.62,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_3",183.064971751412,106.390374331551,0.581161831855088,1.72069111422539,2
"296","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_3_substack_frame_2",659.45,286.48,2.3,0.43,2.84,7.32,3.82,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_3",147.198660714286,100.87323943662,0.685286394231642,1.45924391381099,2
"297","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_40_substack_frame_1",703.56,220.72,3.19,0.31,2.58,6.49,3.44,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_40",179.938618925831,85.5503875968992,0.475442059673483,2.10330571234435,2
"298","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_40_substack_frame_2",610.98,333.48,1.83,0.55,3.71,8.37,4.73,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_40",131.111587982833,89.8867924528302,0.685574737029344,1.45863017697106,2
"299","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_41_substack_frame_1",509.96,262.17,1.95,0.51,2.11,5.84,2.9,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_41",136.718498659517,124.251184834123,0.908810336950505,1.10033959709952,2
"300","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_41_substack_frame_2",602.96,198.18,3.04,0.33,2.49,6.51,3.37,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_41",149.990049751244,79.5903614457831,0.530637609479979,1.88452529962962,2
"301","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_42_substack_frame_1",938.74,465.77,2.02,0.5,3.29,7.86,4.29,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_42",205.413566739606,141.571428571429,0.689201939377707,1.45095354911932,2
"302","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_42_substack_frame_2",895.45,454.21,1.97,0.51,3.67,8.71,4.79,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_42",177.668650793651,123.762942779292,0.696594149988977,1.43555612692961,2
"303","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_43_substack_frame_1",714.25,280.96,2.54,0.39,3.01,7.39,4,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_43",163.070776255708,93.3421926910299,0.572402945728682,1.74702105826338,2
"304","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_43_substack_frame_2",772.35,338.06,2.28,0.44,3.25,8.07,4.42,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_43",160.238589211618,104.018461538462,0.649147387344319,1.54048220711637,2
"305","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_4_substack_frame_1",900.25,326.44,2.76,0.36,2.4,6.51,3.36,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_4",219.038929440389,136.016666666667,0.620970286031658,1.61038301267288,2
"306","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_4_substack_frame_2",588.27,244.25,2.41,0.42,2.31,6.38,3.29,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_4",144.538083538084,105.735930735931,0.731543743681028,1.36697225372763,2
"307","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_5_substack_frame_1",1236.04,508.31,2.43,0.41,3.6,8.36,4.65,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_5",259.672268907563,141.197222222222,0.543751640543816,1.83907491111178,2
"308","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_5_substack_frame_2",1028.92,373.96,2.75,0.36,3.67,8.62,4.78,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_5",207.862626262626,101.896457765668,0.490210576079826,2.03993966837052,2
"309","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_6_substack_frame_1",892.58,320.97,2.78,0.36,2.53,6.63,3.42,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_6",217.70243902439,126.865612648221,0.582747778190983,1.716008258503,2
"310","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_6_substack_frame_2",821.95,379.86,2.16,0.46,3.12,7.6,4.14,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_6",183.470982142857,121.75,0.663592675953525,1.50694851862716,2
"311","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_7_substack_frame_1",1038.29,407.76,2.55,0.39,2.65,6.84,3.56,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_7",247.801909307876,153.871698113208,0.620946378270367,1.61044501585705,2
"312","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_7_substack_frame_2",817.16,342.75,2.38,0.42,3.38,7.95,4.48,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_7",178.809628008753,101.405325443787,0.567113340445086,1.76331595235473,2
"313","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_8_substack_frame_1",861.16,398.48,2.16,0.46,3.19,7.67,4.2,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_8",192.223214285714,124.915360501567,0.649845342383555,1.53882767910919,2
"314","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_8_substack_frame_2",735.07,305.5,2.41,0.42,3.15,7.9,4.2,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_8",154.751578947368,96.984126984127,0.626708481062488,1.59563821173228,2
"315","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_9_substack_frame_1",1070.76,362.86,2.95,0.34,3.17,7.46,4.13,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_9",249.594405594406,114.466876971609,0.458611549000898,2.18049458671186,2
"316","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_9_substack_frame_2",791.88,202.08,3.92,0.26,2.32,6.63,3.36,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_21_R3D_D3D_nucleus_9",183.730858468677,87.1034482758621,0.474081757424061,2.10934081377341,2
"317","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_10_substack_frame_1",973.96,361.74,2.69,0.37,3.3,7.96,4.36,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_10",209.004291845494,109.618181818182,0.52447813798588,1.90665716561654,2
"318","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_10_substack_frame_2",1135,387.38,2.93,0.34,3.66,8.66,4.82,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_10",227,105.841530054645,0.466262246936761,2.14471578295214,2
"319","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_11_substack_frame_1",958.03,367.62,2.61,0.38,2.56,6.58,3.44,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_11",238.31592039801,143.6015625,0.602568062847719,1.6595635607935,2
"320","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_11_substack_frame_2",827.18,374.18,2.21,0.45,3.85,8.88,4.99,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_11",164.44930417495,97.1896103896104,0.591000435527624,1.6920461304013,2
"321","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_13_substack_frame_1",767.61,457.37,1.68,0.6,3.72,8.29,4.75,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_13",167.967177242888,122.948924731183,0.731981847580809,1.36615409699706,2
"322","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_13_substack_frame_2",847.76,243.19,3.49,0.29,2.97,8.03,4.16,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_13",167.541501976285,81.8821548821549,0.488727592365414,2.0461296141682,2
"323","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_15_substack_frame_1",635.35,229.35,2.77,0.36,1.8,5.15,2.53,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_15",189.65671641791,127.416666666667,0.671827863907033,1.4884765186494,2
"324","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_15_substack_frame_2",652.81,239.22,2.73,0.37,2.06,5.7,2.88,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_15",179.343406593407,116.126213592233,0.647507571078458,1.54438348625708,2
"325","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_16_substack_frame_1",886.95,352.57,2.52,0.4,2.33,6.16,3.17,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_16",231.579634464752,151.317596566524,0.653414955577863,1.53042104632519,2
"326","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_16_substack_frame_2",741.51,262.7,2.82,0.35,2.49,6.67,3.44,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_22_R3D_D3D_nucleus_16",177.394736842105,105.502008032129,0.594730204008438,1.68143469637169,2
