 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
286,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_4_substack_frame_2_middleslice,601.93,287.3,2.1,0.48,2.93,7.22,3.87,
287,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_5_substack_frame_1_middleslice,709.03,263.43,2.69,0.37,2.45,6.37,3.3,
288,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_5_substack_frame_2_middleslice,663.75,301.39,2.2,0.45,2.63,6.83,3.54,
289,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_6_substack_frame_1_middleslice,659.24,217.54,3.03,0.33,1.9,5.44,2.66,
290,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_6_substack_frame_2_middleslice,600.71,223.29,2.69,0.37,1.91,5.55,2.68,
291,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_7_substack_frame_1_middleslice,582,225.47,2.58,0.39,2.89,6.9,3.81,1
292,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_7_substack_frame_2_middleslice,632.95,279.13,2.27,0.44,3.28,7.94,4.33,
293,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_8_substack_frame_1_middleslice,644.99,257.66,2.5,0.4,3.33,8.09,4.38,
294,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_8_substack_frame_2_middleslice,671.35,256.48,2.62,0.38,2.77,7.16,3.75,
295,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_9_substack_frame_1_middleslice,750.43,339.52,2.21,0.45,3.98,9.11,5.13,
296,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_9_substack_frame_2_middleslice,679.28,259.15,2.62,0.38,2.67,7.16,3.7,
